ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,IsProto,Source,LongName
Miyah,Miyah,Miyah,maiy1240,Miyakh,,Papunesia,-0.76268,132.57953,Maybratic,False,Sawaki2020,‘Papuan’: Miyah
