ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,IsProto,Source,LongName
Biak,Biak,Biak,biak1248,Biak,bhw,Papunesia,-0.95,135.88,Austronesian,False,Sawaki2020,Austronesian: SHWNG: Cendrawasih Bay: Biakic: Biak
