ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,IsProto,Source,LongName
Irires,Irires,Irires,irir1234,Irires,,Papunesia,-0.6051,132.4896,Maybratic,False,Sawaki2020,‘Papuan’: Irires
