ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,IsProto,Source,LongName
Waropen,Waropen,Waropen,waro1242,Waropen,wrp,Papunesia,-2.31,136.63,Austronesian,False,Sawaki2020,Austronesian: SHWNG: Waropen
