ID,Name,objid,size,Form_ID,mimetype
dbbc675b60fc9156b234bb76c498834a,PpW_Papuan_Abun_Abun_Dl_005_five.mp3,EAEA0-10C2-1679-07BA-0,14483,Abun-5_five-1,audio/mpeg
5ed7f97738890fa7a10838b8978e8623,PpW_Papuan_Abun_Abun_Dl_005_five.ogg,EAEA0-10C2-1679-07BA-0,30118,Abun-5_five-1,audio/ogg
f7c47b70096b6e7bd46737b3a4d508f4,PpW_Papuan_Abun_Abun_Dl_005_five.wav,EAEA0-10C2-1679-07BA-0,119656,Abun-5_five-1,audio/wav
e44a374c971feb2c31cee1fa2451e01b,PpW_Papuan_Abun_Abun_Dl_006_six.mp3,EAEA0-9C95-301A-48E0-0,13330,Abun-6_six-1,audio/mpeg
002661623185f54a24c0563af840562e,PpW_Papuan_Abun_Abun_Dl_006_six.ogg,EAEA0-9C95-301A-48E0-0,25872,Abun-6_six-1,audio/ogg
51cfc181f95413a759e07966351da81f,PpW_Papuan_Abun_Abun_Dl_006_six.wav,EAEA0-9C95-301A-48E0-0,110692,Abun-6_six-1,audio/wav
126242865ed77ad5ccf6bb50adf91768,PpW_Papuan_Abun_Abun_Dl_007_seven.mp3,EAEA0-804E-79BA-C8BF-0,13716,Abun-7_seven-1,audio/mpeg
2ed1d67f631c65f05bddf12157453322,PpW_Papuan_Abun_Abun_Dl_007_seven.ogg,EAEA0-804E-79BA-C8BF-0,27022,Abun-7_seven-1,audio/ogg
ea1eb7a4891f306f9f45ea816a49a1fa,PpW_Papuan_Abun_Abun_Dl_007_seven.wav,EAEA0-804E-79BA-C8BF-0,114150,Abun-7_seven-1,audio/wav
3a89cdd1bb0bb241c05177570d55b8b4,PpW_Papuan_Abun_Abun_Dl_008_eight.mp3,EAEA0-6DE9-4F92-8821-0,15636,Abun-8_eight-1,audio/mpeg
f3d9547b365fdc8058e9c665c868309e,PpW_Papuan_Abun_Abun_Dl_008_eight.ogg,EAEA0-6DE9-4F92-8821-0,30284,Abun-8_eight-1,audio/ogg
c8df14aace94447d20808a3766f4f123,PpW_Papuan_Abun_Abun_Dl_008_eight.wav,EAEA0-6DE9-4F92-8821-0,130468,Abun-8_eight-1,audio/wav
e876cbb0dc37b1199682183966bfd53a,PpW_Papuan_Abun_Abun_Dl_009_nine.mp3,EAEA0-115C-C030-DD7A-0,14483,Abun-9_nine-1,audio/mpeg
ccd0d74205a66e6da5534688466b7ac1,PpW_Papuan_Abun_Abun_Dl_009_nine.ogg,EAEA0-115C-C030-DD7A-0,29154,Abun-9_nine-1,audio/ogg
182cfc175ca999c05c27104acc3f4982,PpW_Papuan_Abun_Abun_Dl_009_nine.wav,EAEA0-115C-C030-DD7A-0,118758,Abun-9_nine-1,audio/wav
bdee5dafc7e18cde91eaf974846f3921,PpW_Papuan_Abun_Abun_Dl_010_ten.mp3,EAEA0-155A-57DF-18F6-0,15250,Abun-10_ten-1,audio/mpeg
d4e97ccad7765885f39ab8e2829876b1,PpW_Papuan_Abun_Abun_Dl_010_ten.ogg,EAEA0-155A-57DF-18F6-0,29144,Abun-10_ten-1,audio/ogg
4f3916a58f22d5f59d16fa88913d3174,PpW_Papuan_Abun_Abun_Dl_010_ten.wav,EAEA0-155A-57DF-18F6-0,126820,Abun-10_ten-1,audio/wav
33410108584ed556b5624589f896e90d,PpW_Papuan_Abun_Abun_Dl_011_twenty.mp3,EAEA0-D807-141F-1E74-0,17557,Abun-11_twenty-1,audio/mpeg
dd84e96726a8c0d754c922003ae7d112,PpW_Papuan_Abun_Abun_Dl_011_twenty.ogg,EAEA0-D807-141F-1E74-0,33043,Abun-11_twenty-1,audio/ogg
2505014598763253a11a1210166c863c,PpW_Papuan_Abun_Abun_Dl_011_twenty.wav,EAEA0-D807-141F-1E74-0,148712,Abun-11_twenty-1,audio/wav
5ba153b06a9b334ca9254204bbdd78ff,PpW_Papuan_Abun_Abun_Dl_015_fifty.mp3,EAEA0-ADC0-28C9-1F4D-0,19476,Abun-12_fifty-1,audio/mpeg
219fde54b65cd06eccf075bf1a8bb2c0,PpW_Papuan_Abun_Abun_Dl_015_fifty.ogg,EAEA0-ADC0-28C9-1F4D-0,39583,Abun-12_fifty-1,audio/ogg
7de88016a2efcc6d358fae9b19c445f8,PpW_Papuan_Abun_Abun_Dl_015_fifty.wav,EAEA0-ADC0-28C9-1F4D-0,165990,Abun-12_fifty-1,audio/wav
b88393e7e6b0f8f88431bc4e2d77b693,PpW_Papuan_Abun_Abun_Dl_020_one_hundred.mp3,EAEA0-E8BC-F72C-B184-0,19098,Abun-13_onehundred-1,audio/mpeg
abe1780eeb50efa35379801616f18736,PpW_Papuan_Abun_Abun_Dl_020_one_hundred.ogg,EAEA0-E8BC-F72C-B184-0,39970,Abun-13_onehundred-1,audio/ogg
0b2a5161d4f2e73f58e549f2864b4b4d,PpW_Papuan_Abun_Abun_Dl_020_one_hundred.wav,EAEA0-E8BC-F72C-B184-0,160236,Abun-13_onehundred-1,audio/wav
a363ccc497148a53160a996700ccf947,PpW_Papuan_Abun_Abun_Dl_021_one_thousand.mp3,EAEA0-5E4D-6250-5F65-0,19099,Abun-14_onethousand-1,audio/mpeg
1cb8beee87d134d34565327e23b413d8,PpW_Papuan_Abun_Abun_Dl_021_one_thousand.ogg,EAEA0-5E4D-6250-5F65-0,38964,Abun-14_onethousand-1,audio/ogg
3fc0688c4dfa5c073b31452520f3fad1,PpW_Papuan_Abun_Abun_Dl_021_one_thousand.wav,EAEA0-5E4D-6250-5F65-0,161390,Abun-14_onethousand-1,audio/wav
6133c7519a35037b54b7430705400dec,PpW_Papuan_Abun_Abun_Dl_081_right.mp3,EAEA0-6D07-1B1B-1FCE-0,12564,Abun-16_right-1,audio/mpeg
92776a57ad87d20a3dc477a524e6e536,PpW_Papuan_Abun_Abun_Dl_081_right.ogg,EAEA0-6D07-1B1B-1FCE-0,24895,Abun-16_right-1,audio/ogg
f9d3bc87e6bc97ba256f3f334d7269ce,PpW_Papuan_Abun_Abun_Dl_081_right.wav,EAEA0-6D07-1B1B-1FCE-0,103782,Abun-16_right-1,audio/wav
b55192b0f1788622d77dc37ce8761869,PpW_Papuan_Abun_Abun_Dl_082_left.mp3,EAEA0-7D94-6FCF-2045-0,14483,Abun-17_left-1,audio/mpeg
3502ae92f5b0806a72734fc2656385aa,PpW_Papuan_Abun_Abun_Dl_082_left.ogg,EAEA0-7D94-6FCF-2045-0,29433,Abun-17_left-1,audio/ogg
506d9a42a14bc26084da5fb48730b924,PpW_Papuan_Abun_Abun_Dl_082_left.wav,EAEA0-7D94-6FCF-2045-0,121062,Abun-17_left-1,audio/wav
32716595ad021c46964f952c9c5d6758,PpW_Papuan_Abun_Abun_Dl_101_I.mp3,EAEA0-94C0-E3F7-152F-0,11024,Abun-18_i-1,audio/mpeg
9f7378dc535b939ac02de7ed297abac7,PpW_Papuan_Abun_Abun_Dl_101_I.ogg,EAEA0-94C0-E3F7-152F-0,25091,Abun-18_i-1,audio/ogg
0051cb7bd9e9ecedb885d46b35eb8e05,PpW_Papuan_Abun_Abun_Dl_101_I.wav,EAEA0-94C0-E3F7-152F-0,87650,Abun-18_i-1,audio/wav
6f1fdc9a67bb4509bcf114bbc9556954,PpW_Papuan_Abun_Abun_Dl_102_we_pl_excl.mp3,EAEA0-821B-1316-AD98-0,16025,Abun-19_weallexcl-1,audio/mpeg
69460ca4aaf9c1b66aefd3f89f7a6e6f,PpW_Papuan_Abun_Abun_Dl_102_we_pl_excl.ogg,EAEA0-821B-1316-AD98-0,30477,Abun-19_weallexcl-1,audio/ogg
8fc70911387cc8cea42d8e65722965ea,PpW_Papuan_Abun_Abun_Dl_102_we_pl_excl.wav,EAEA0-821B-1316-AD98-0,134892,Abun-19_weallexcl-1,audio/wav
082a645e14e54077908eadcb6c3c7137,PpW_Papuan_Abun_Abun_Dl_102_we_dual_incl.mp3,EAEA0-9F92-4B5E-1DB1-0,21403,Abun-20_webothincl-1,audio/mpeg
49a42f24783fc70ee4b13048b8eb8a20,PpW_Papuan_Abun_Abun_Dl_102_we_dual_incl.ogg,EAEA0-9F92-4B5E-1DB1-0,40084,Abun-20_webothincl-1,audio/ogg
9dccc40c20f2538526b02540fb9aa945,PpW_Papuan_Abun_Abun_Dl_102_we_dual_incl.wav,EAEA0-9F92-4B5E-1DB1-0,180974,Abun-20_webothincl-1,audio/wav
920fa69f82990ff44682debaed716cd5,PpW_Papuan_Abun_Abun_Dl_102_we_dual_excl.mp3,EAEA0-489C-EB40-2BAF-0,21787,Abun-21_webothexcl-1,audio/mpeg
b0836a52cfef41fbf0cef73143b11913,PpW_Papuan_Abun_Abun_Dl_102_we_dual_excl.ogg,EAEA0-489C-EB40-2BAF-0,42314,Abun-21_webothexcl-1,audio/ogg
b16389ceb40d3bbe0793fd6a87a19fd7,PpW_Papuan_Abun_Abun_Dl_102_we_dual_excl.wav,EAEA0-489C-EB40-2BAF-0,185582,Abun-21_webothexcl-1,audio/wav
8f5e084a59b128e80cd166f9328f8d38,PpW_Papuan_Abun_Abun_Dl_102_we_incl.mp3,EAEA0-EBAE-B568-9361-0,14870,Abun-22_weallincl-1,audio/mpeg
dc2a36755617368f6b66407db07a385c,PpW_Papuan_Abun_Abun_Dl_102_we_incl.ogg,EAEA0-EBAE-B568-9361-0,27545,Abun-22_weallincl-1,audio/ogg
a5ed78e7a11281784dd29b91ed3d32eb,PpW_Papuan_Abun_Abun_Dl_102_we_incl.wav,EAEA0-EBAE-B568-9361-0,124520,Abun-22_weallincl-1,audio/wav
0fafa273084c344e0e3e369551873ac2,PpW_Papuan_Abun_Abun_Dl_104_you.mp3,EAEA0-51A7-8E30-7547-0,14098,Abun-23_thou-1,audio/mpeg
06999c09876349fc55c7b643b8883dda,PpW_Papuan_Abun_Abun_Dl_104_you.ogg,EAEA0-51A7-8E30-7547-0,27012,Abun-23_thou-1,audio/ogg
f962287a00a8c2164d384e89b8f37033,PpW_Papuan_Abun_Abun_Dl_104_you.wav,EAEA0-51A7-8E30-7547-0,115300,Abun-23_thou-1,audio/wav
05574382334562959fe7adb86212b8a5,PpW_Papuan_Abun_Abun_Dl_105_you_dual.mp3,EAEA0-31E4-4E5F-0C1A-0,23319,Abun-24_youboth-1,audio/mpeg
e7df88553588b93700b7babbd9cbc509,PpW_Papuan_Abun_Abun_Dl_105_you_dual.ogg,EAEA0-31E4-4E5F-0C1A-0,44831,Abun-24_youboth-1,audio/ogg
7e0ffb555a2bc535bb71d3329207e199,PpW_Papuan_Abun_Abun_Dl_105_you_dual.wav,EAEA0-31E4-4E5F-0C1A-0,198250,Abun-24_youboth-1,audio/wav
3be0d578c0bd907aa21585b5a44dcf5c,PpW_Papuan_Abun_Abun_Dl_105_you_pl.mp3,EAEA0-ED3E-95A3-3E9D-0,15253,Abun-25_youall-1,audio/mpeg
97762c8aca5926b4602df69fe1ff8a6a,PpW_Papuan_Abun_Abun_Dl_105_you_pl.ogg,EAEA0-ED3E-95A3-3E9D-0,29529,Abun-25_youall-1,audio/ogg
b2ebb52c9e65a9f10094ddadbcc6f45f,PpW_Papuan_Abun_Abun_Dl_105_you_pl.wav,EAEA0-ED3E-95A3-3E9D-0,125672,Abun-25_youall-1,audio/wav
9ff0132ac0820fa176adaf58af38437f,PpW_Papuan_Abun_Abun_Dl_106_he.mp3,EAEA0-18DD-0AB1-802C-0,13329,Abun-26_heshe-1,audio/mpeg
cd5253640e9a802bbdf76b5260cf7808,PpW_Papuan_Abun_Abun_Dl_106_he.ogg,EAEA0-18DD-0AB1-802C-0,27657,Abun-26_heshe-1,audio/ogg
5c5a178ce83137a5eb48f2e98ee1ac97,PpW_Papuan_Abun_Abun_Dl_106_he.wav,EAEA0-18DD-0AB1-802C-0,108388,Abun-26_heshe-1,audio/wav
c456cec639ad530f463932386da895b1,PpW_Papuan_Abun_Abun_Dl_107_they.mp3,EAEA0-A645-24DF-6972-0,19859,Abun-27_theyall-1,audio/mpeg
8fa133fe25311072cbaf3207ab88f5ad,PpW_Papuan_Abun_Abun_Dl_107_they.ogg,EAEA0-A645-24DF-6972-0,40830,Abun-27_theyall-1,audio/ogg
83ccb35cd47b7e16c8188fc5758a24c8,PpW_Papuan_Abun_Abun_Dl_107_they.wav,EAEA0-A645-24DF-6972-0,168294,Abun-27_theyall-1,audio/wav
c077f74b302239115e6f9b6e0e902772,PpW_Papuan_Abun_Abun_Dl_107_they_dual.mp3,EAEA0-B9FF-B8CE-5932-0,20248,Abun-28_theyboth-1,audio/mpeg
a0d548c2f691b8bce68739e419ea7bc7,PpW_Papuan_Abun_Abun_Dl_107_they_dual.ogg,EAEA0-B9FF-B8CE-5932-0,38792,Abun-28_theyboth-1,audio/ogg
b0129ee85bd9feac3b17139caab1be93,PpW_Papuan_Abun_Abun_Dl_107_they_dual.wav,EAEA0-B9FF-B8CE-5932-0,170602,Abun-28_theyboth-1,audio/wav
d0be611fea6f47385a2989d433568fca,PpW_Papuan_Abun_Abun_Dl_112_no.mp3,EAEA0-D684-9C4F-43B7-0,14865,Abun-29_nonot-1,audio/mpeg
288fc6a1f081535491b67f8aa1f8090a,PpW_Papuan_Abun_Abun_Dl_112_no.ogg,EAEA0-D684-9C4F-43B7-0,31163,Abun-29_nonot-1,audio/ogg
c3b571d6a42028db60d6391aae6e196a,PpW_Papuan_Abun_Abun_Dl_112_no.wav,EAEA0-D684-9C4F-43B7-0,124516,Abun-29_nonot-1,audio/wav
4b005c175d2a369155a894153719b779,PpW_Papuan_Abun_Abun_Dl_121_what.mp3,EAEA0-D452-AC14-3C4B-0,16019,Abun-30_what-1,audio/mpeg
2d3ddb876abe24587405f23821d8a427,PpW_Papuan_Abun_Abun_Dl_121_what.ogg,EAEA0-D452-AC14-3C4B-0,33589,Abun-30_what-1,audio/ogg
582c620039ff54bb7ef5a3287f41b4d2,PpW_Papuan_Abun_Abun_Dl_121_what.wav,EAEA0-D452-AC14-3C4B-0,134886,Abun-30_what-1,audio/wav
60334ea76033d6abac0b292b5d2e83dc,PpW_Papuan_Abun_Abun_Dl_122_who.mp3,EAEA0-4ED5-31A6-68C5-0,17170,Abun-31_who-1,audio/mpeg
7c54310a353c3717c3c55bc0d75a8158,PpW_Papuan_Abun_Abun_Dl_122_who.ogg,EAEA0-4ED5-31A6-68C5-0,34123,Abun-31_who-1,audio/ogg
433cebc93ce691048f12ff0d5b96f441,PpW_Papuan_Abun_Abun_Dl_122_who.wav,EAEA0-4ED5-31A6-68C5-0,145252,Abun-31_who-1,audio/wav
0636815dbd2ca7bf020bd6809795843c,PpW_Papuan_Abun_Abun_Dl_123_where.mp3,EAEA0-8AF0-A3C6-4241-0,13332,Abun-32_where-1,audio/mpeg
b2c729c37d41c0852ab4cff702de8b12,PpW_Papuan_Abun_Abun_Dl_123_where.ogg,EAEA0-8AF0-A3C6-4241-0,27209,Abun-32_where-1,audio/ogg
d4cd53ba983f327629beec24be224f3e,PpW_Papuan_Abun_Abun_Dl_123_where.wav,EAEA0-8AF0-A3C6-4241-0,110694,Abun-32_where-1,audio/wav
58dfd1b7c1521083f3e520b2d405fd4b,PpW_Papuan_Abun_Abun_Dl_124_when.mp3,EAEA0-1F6E-6474-0D9F-0,15251,Abun-33_when-1,audio/mpeg
58d4d4196a6f37734d59253c265d3044,PpW_Papuan_Abun_Abun_Dl_124_when.ogg,EAEA0-1F6E-6474-0D9F-0,32674,Abun-33_when-1,audio/ogg
053fb8882dad2e42b86533060f5894de,PpW_Papuan_Abun_Abun_Dl_124_when.wav,EAEA0-1F6E-6474-0D9F-0,125670,Abun-33_when-1,audio/wav
9d74c340b29f38fe69865b054de16e39,PpW_Papuan_Abun_Abun_Dl_125_how.mp3,EAEA0-0CDF-BBC9-BDD3-0,15634,Abun-34_how-1,audio/mpeg
bfb83b7b32c3c9d32e30399045ad87bd,PpW_Papuan_Abun_Abun_Dl_125_how.ogg,EAEA0-0CDF-BBC9-BDD3-0,30738,Abun-34_how-1,audio/ogg
b21ddd7819b355105458c97c8ee80f68,PpW_Papuan_Abun_Abun_Dl_125_how.wav,EAEA0-0CDF-BBC9-BDD3-0,129124,Abun-34_how-1,audio/wav
85ba444c3f2f096d21f5418d71d1713b,PpW_Papuan_Abun_Abun_Dl_131_this.mp3,EAEA0-BDA8-6D0F-46A6-0,12563,Abun-35_this-1,audio/mpeg
6d6a50762c423a50e541920c817d640f,PpW_Papuan_Abun_Abun_Dl_131_this.ogg,EAEA0-BDA8-6D0F-46A6-0,27956,Abun-35_this-1,audio/ogg
87fb5dab6ab5aa75ff57caf184f45a71,PpW_Papuan_Abun_Abun_Dl_131_this.wav,EAEA0-BDA8-6D0F-46A6-0,103782,Abun-35_this-1,audio/wav
b233ad408f24a1ccf9295e72b3002b3a,PpW_Papuan_Abun_Abun_Dl_132_that.mp3,EAEA0-963F-03AE-B3B3-0,14099,Abun-36_that-1,audio/mpeg
31c44ba04489ba828b501895e76a38e7,PpW_Papuan_Abun_Abun_Dl_132_that.ogg,EAEA0-963F-03AE-B3B3-0,28681,Abun-36_that-1,audio/ogg
87942443f5420c4239dcc8684fc0d642,PpW_Papuan_Abun_Abun_Dl_132_that.wav,EAEA0-963F-03AE-B3B3-0,116454,Abun-36_that-1,audio/wav
cf0ac1341c0238377366547e599f29d6,PpW_Papuan_Abun_Abun_Dl_134_and.mp3,EAEA0-6FAD-2C0B-33F9-0,14482,Abun-37_and-1,audio/mpeg
0723586da732e866b08ef277e96f58c2,PpW_Papuan_Abun_Abun_Dl_134_and.ogg,EAEA0-6FAD-2C0B-33F9-0,28513,Abun-37_and-1,audio/ogg
b0e11d43cc6db4d71f7716fc48e50649,PpW_Papuan_Abun_Abun_Dl_134_and.wav,EAEA0-6FAD-2C0B-33F9-0,118756,Abun-37_and-1,audio/wav
f2607b1af143847cfe560cbef599a0f2,PpW_Papuan_Abun_Abun_Dl_138_above.mp3,EAEA0-5169-CA7B-E6C3-0,15252,Abun-38_above-1,audio/mpeg
2819371c78189e9e7333ff0535bbe988,PpW_Papuan_Abun_Abun_Dl_138_above.ogg,EAEA0-5169-CA7B-E6C3-0,28216,Abun-38_above-1,audio/ogg
041e6d96e6fa5e2710639126d99e2a0e,PpW_Papuan_Abun_Abun_Dl_138_above.wav,EAEA0-5169-CA7B-E6C3-0,126822,Abun-38_above-1,audio/wav
69665b8baa6e1659d00d59eefd483dec,PpW_Papuan_Abun_Abun_Dl_139_below.mp3,EAEA0-C24F-540B-FE97-0,16788,Abun-39_below-1,audio/mpeg
e396a3920ef9e36d1dcffc20f3aecf66,PpW_Papuan_Abun_Abun_Dl_139_below.ogg,EAEA0-C24F-540B-FE97-0,30510,Abun-39_below-1,audio/ogg
658aeecd77ccdbeefdc69672b51e19ce,PpW_Papuan_Abun_Abun_Dl_139_below.wav,EAEA0-C24F-540B-FE97-0,139494,Abun-39_below-1,audio/wav
3cfc3c8671f2dcf3e458dc05d5d1aa73,PpW_Papuan_Abun_Abun_Dl_141_in.mp3,EAEA0-5400-1F80-0D76-0,16401,Abun-40_ininside-1,audio/mpeg
0249f7749eccf652ab98fb4981eef683,PpW_Papuan_Abun_Abun_Dl_141_in.ogg,EAEA0-5400-1F80-0D76-0,33535,Abun-40_ininside-1,audio/ogg
2a452196e5527847365e036a1c3e610b,PpW_Papuan_Abun_Abun_Dl_141_in.wav,EAEA0-5400-1F80-0D76-0,136036,Abun-40_ininside-1,audio/wav
4544ee7393731ada58d19b02f93d1c69,PpW_Papuan_Abun_Abun_Dl_148_at.mp3,EAEA0-E395-BBF7-EB8D-0,13329,Abun-41_at-1,audio/mpeg
11add2d29caace4d3c4ca67cbc6afb4f,PpW_Papuan_Abun_Abun_Dl_148_at.ogg,EAEA0-E395-BBF7-EB8D-0,25187,Abun-41_at-1,audio/ogg
3585e3a51c42c84fccb61c0600aa5e2b,PpW_Papuan_Abun_Abun_Dl_148_at.wav,EAEA0-E395-BBF7-EB8D-0,108388,Abun-41_at-1,audio/wav
7f7a388ebd8394d6b7e0c4993539437b,PpW_Papuan_Abun_Abun_Dl_201_head.mp3,EAEA0-EE55-F909-F244-0,14483,Abun-43_head-1,audio/mpeg
0afea7e487eda24250f8a9b650cf3aad,PpW_Papuan_Abun_Abun_Dl_201_head.ogg,EAEA0-EE55-F909-F244-0,27980,Abun-43_head-1,audio/ogg
501c58dca06e78624066419083dff375,PpW_Papuan_Abun_Abun_Dl_201_head.wav,EAEA0-EE55-F909-F244-0,121062,Abun-43_head-1,audio/wav
8803c425559ab93ec9412a5f359a2804,PpW_Papuan_Abun_Abun_Dl_205_hair.mp3,EAEA0-32C6-C935-DF86-0,11795,Abun-44_hair-1,audio/mpeg
f59e8469bd474f95eed561b4caa7120b,PpW_Papuan_Abun_Abun_Dl_205_hair.ogg,EAEA0-32C6-C935-DF86-0,22907,Abun-44_hair-1,audio/ogg
ad201b705af6182a35074986237d883b,PpW_Papuan_Abun_Abun_Dl_205_hair.wav,EAEA0-32C6-C935-DF86-0,96870,Abun-44_hair-1,audio/wav
3b4368722aeb44bb42db84aa0135748e,PpW_Papuan_Abun_Abun_Dl_211_eye.mp3,EAEA0-AC6F-53B6-84AE-0,14482,Abun-45_eye-1,audio/mpeg
01232d6215c3052b426f013fc67b22a7,PpW_Papuan_Abun_Abun_Dl_211_eye.ogg,EAEA0-AC6F-53B6-84AE-0,27384,Abun-45_eye-1,audio/ogg
601217fd2fd934481dd5d8406df8e498,PpW_Papuan_Abun_Abun_Dl_211_eye.wav,EAEA0-AC6F-53B6-84AE-0,119908,Abun-45_eye-1,audio/wav
c80b630d5e053f4f0ab449a9ab68e316,PpW_Papuan_Abun_Abun_Dl_212_nose.mp3,EAEA0-B1C1-86CA-16AC-0,15635,Abun-46_nose-1,audio/mpeg
bf10a736c4298d94b146cbed52bacadf,PpW_Papuan_Abun_Abun_Dl_212_nose.ogg,EAEA0-B1C1-86CA-16AC-0,30678,Abun-46_nose-1,audio/ogg
d468fd519f8eb932df9b0348014d4e90,PpW_Papuan_Abun_Abun_Dl_212_nose.wav,EAEA0-B1C1-86CA-16AC-0,129126,Abun-46_nose-1,audio/wav
3af2f54d74c2e25c17be7b222090b6a6,PpW_Papuan_Abun_Abun_Dl_213_ear.mp3,EAEA0-2E49-4FCA-7AC4-0,14866,Abun-47_ear-1,audio/mpeg
123cdc0d5651260259827dc8179fb67e,PpW_Papuan_Abun_Abun_Dl_213_ear.ogg,EAEA0-2E49-4FCA-7AC4-0,32333,Abun-47_ear-1,audio/ogg
6f91d081aad02a41330f11ba938e9e64,PpW_Papuan_Abun_Abun_Dl_213_ear.wav,EAEA0-2E49-4FCA-7AC4-0,124516,Abun-47_ear-1,audio/wav
0be34cc7c7109d648114ee3c3ca18ab3,PpW_Papuan_Abun_Abun_Dl_221_mouth.mp3,EAEA0-BA36-70AC-B58C-0,22164,Abun-48_mouth-1,audio/mpeg
87487f699256409b0f7028716f5384cd,PpW_Papuan_Abun_Abun_Dl_221_mouth.ogg,EAEA0-BA36-70AC-B58C-0,43594,Abun-48_mouth-1,audio/ogg
eacce670bcad6b04b528a47fa11f7103,PpW_Papuan_Abun_Abun_Dl_221_mouth.wav,EAEA0-BA36-70AC-B58C-0,188292,Abun-48_mouth-1,audio/wav
0e51bb57b9331241e19a84a0ca4fda37,PpW_Papuan_Abun_Abun_Dl_223_tongue.mp3,EAEA0-E8B0-5BDA-2337-0,15253,Abun-49_tongue-1,audio/mpeg
1d31374414b00c174d354f51308cab26,PpW_Papuan_Abun_Abun_Dl_223_tongue.ogg,EAEA0-E8B0-5BDA-2337-0,30381,Abun-49_tongue-1,audio/ogg
035c846ef076c62e828eb1a2e5a141d3,PpW_Papuan_Abun_Abun_Dl_223_tongue.wav,EAEA0-E8B0-5BDA-2337-0,125672,Abun-49_tongue-1,audio/wav
bc4bf488c7bd6f705b971298d7f2e984,PpW_Papuan_Abun_Abun_Dl_224_tooth.mp3,EAEA0-171F-FEC7-BFC2-0,18324,Abun-50_tooth-1,audio/mpeg
690c1551f1dc25a3a07dd508a6704c66,PpW_Papuan_Abun_Abun_Dl_224_tooth.ogg,EAEA0-171F-FEC7-BFC2-0,35022,Abun-50_tooth-1,audio/ogg
18e9d925b4cda7d3589b3867fca92f01,PpW_Papuan_Abun_Abun_Dl_224_tooth.wav,EAEA0-171F-FEC7-BFC2-0,153318,Abun-50_tooth-1,audio/wav
9819a17bc21d8e8933bfdfc5ac9d8b2b,PpW_Papuan_Abun_Abun_Dl_231_hand.mp3,EAEA0-2239-A6AA-E5EA-0,16403,Abun-51_hand-1,audio/mpeg
d931cfddf343792e8052e04a581f6442,PpW_Papuan_Abun_Abun_Dl_231_hand.ogg,EAEA0-2239-A6AA-E5EA-0,31475,Abun-51_hand-1,audio/ogg
72cd1077decdacc1a3c86308e97a28db,PpW_Papuan_Abun_Abun_Dl_231_hand.wav,EAEA0-2239-A6AA-E5EA-0,137190,Abun-51_hand-1,audio/wav
e0226b56eae227af4b3ecbc31f5b547d,PpW_Papuan_Abun_Abun_Dl_233_shoulder.mp3,EAEA0-299F-B5D4-CCE8-0,16023,Abun-52_shoulder-1,audio/mpeg
41ba6c1a2668c6f9587bc2cd5688c6d2,PpW_Papuan_Abun_Abun_Dl_233_shoulder.ogg,EAEA0-299F-B5D4-CCE8-0,32905,Abun-52_shoulder-1,audio/ogg
b624a347acbc0bc641c8775d6f0cdf5e,PpW_Papuan_Abun_Abun_Dl_233_shoulder.wav,EAEA0-299F-B5D4-CCE8-0,133738,Abun-52_shoulder-1,audio/wav
