ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,IsProto,Source,LongName
Wbomberaiiha,Wbomberaiiha,W. Bomberai: Iha,ihaa1241,Iha,ihp,Papunesia,-2.81,132.27,West Bomberai,False,Sawaki2020,‘Papuan’: West Bomberai: Nuclear: Iha: Bomberai Bay
