ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,IsProto,Source,LongName
Mekwnalca,Mekwnalca,Mek W.: Nalca,nalc1240,Nalca,nlc,Papunesia,-4.26,139.88,Nuclear Trans New Guinea,False,Sawaki2020,Trans-New Guinea (Nuclear): Mek: Western: Nalca
