ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,IsProto,Source,LongName
Mee,Mee,Mee,ekar1243,Ekari,ekg,Papunesia,-3.89,136.02,Nuclear Trans New Guinea,False,Sawaki2020,Trans-New Guinea (Nuclear): Paniai Lakes: Ekari: Mee
