ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,IsProto,Source,LongName
Yapenpoom,Yapenpoom,Yapen: Poom,pomm1237,Pom,pmo,Papunesia,-1.64,135.62,Austronesian,False,Sawaki2020,Austronesian: SHWNG: Cendrawasih Bay: Yapen: Poom
