ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,IsProto,Source,LongName
Abun,Abun,Abun,abun1252,Abun,kgr,Papunesia,-0.57,132.42,Isolate,False,Sawaki2020,‘Papuan’: Abun
