ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,IsProto,Source,LongName
Yapenwooi,Yapenwooi,Yapen: Wooi,woii1237,Woi,wbw,Papunesia,-1.63,135.48,Austronesian,False,Sawaki2020,Austronesian: SHWNG: Cendrawasih Bay: Yapen: Wooi
