ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,IsProto,Source,LongName
Mpur,Mpur,Mpur,mpur1239,Mpur,akc,Papunesia,-0.5,133.17,Isolate,False,Sawaki2020,‘Papuan’: Mpur
