ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,IsProto,Source,LongName
Ansus,Ansus,Ansus,ansu1237,Ansus,and,Papunesia,-1.73,135.81,Austronesian,False,Sawaki2020,Austronesian: SHWNG: Cendrawasih Bay: Yapen: Ansus
